GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
CASO_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_1_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,8844.000014
CASO_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_1_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,8672.000008
CASO_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,79231.99928
CASO_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,CASO,30,TRUE,FALSE,.,0,0,CASO_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,79027.99936
FRCC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,FRCC,40,FALSE,FALSE,7.16,6,0,FRCC_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
FRCC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,FRCC,40,FALSE,FALSE,6.36,2,0,FRCC_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
FRCC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,FRCC,50,FALSE,FALSE,9.72,5,0,FRCC_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
FRCC_battery_moderate_0,Battery_*_Moderate,Electricity,FRCC,15,FALSE,FALSE,.,0.15,0,FRCC_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
FRCC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,FRCC,40,FALSE,TRUE,10.443,2.84,0,FRCC_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
FRCC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,FRCC,50,FALSE,FALSE,9.72,5,0,FRCC_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
FRCC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,FRCC,40,FALSE,FALSE,6.36,2,0,FRCC_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
FRCC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9998.842492
FRCC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9980.651289
FRCC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,FRCC,30,TRUE,FALSE,.,0,0,FRCC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,197250.7122
FRCC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,FRCC,30,TRUE,FALSE,.,0,0,FRCC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,197197.8956
FRCC_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class3_moderate_fixed_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,72021.67555
FRCC_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class3_moderate_fixed_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,71888.17937
FRCC_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,69439.90532
FRCC_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,FRCC,30,TRUE,FALSE,.,0,0,FRCC_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,69241.51694
ISNE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,ISNE,40,FALSE,FALSE,7.16,6,0,ISNE_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
ISNE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,ISNE,40,FALSE,FALSE,6.36,2,0,ISNE_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
ISNE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,ISNE,50,FALSE,FALSE,9.72,5,0,ISNE_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
ISNE_battery_moderate_0,Battery_*_Moderate,Electricity,ISNE,15,FALSE,FALSE,.,0.15,0,ISNE_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
ISNE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,ISNE,40,FALSE,TRUE,10.443,2.84,0,ISNE_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
ISNE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,ISNE,50,FALSE,FALSE,9.72,5,0,ISNE_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
ISNE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,ISNE,40,FALSE,FALSE,6.36,2,0,ISNE_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
ISNE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,7900.739967
ISNE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,7705.023724
ISNE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,ISNE,30,TRUE,FALSE,.,0,0,ISNE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,93872.93727
ISNE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,ISNE,30,TRUE,FALSE,.,0,0,ISNE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,93838.99642
ISNE_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_1_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,6256.59585
ISNE_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_1_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,6165.652818
ISNE_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,2736.249996
ISNE_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class3_moderate_fixed_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,2683.9366
ISNE_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_1_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9785.159098
ISNE_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_1_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9575.333813
ISNE_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,70205.99987
ISNE_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,ISNE,30,TRUE,FALSE,.,0,0,ISNE_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,70173.25011
MISC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISC,40,FALSE,FALSE,7.16,6,0,MISC_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISC,40,FALSE,FALSE,6.36,2,0,MISC_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISC,50,FALSE,FALSE,9.72,5,0,MISC_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISC_battery_moderate_0,Battery_*_Moderate,Electricity,MISC,15,FALSE,FALSE,.,0.15,0,MISC_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
MISC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISC,40,FALSE,TRUE,10.443,2.84,0,MISC_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
MISC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISC,50,FALSE,FALSE,9.72,5,0,MISC_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISC,40,FALSE,FALSE,6.36,2,0,MISC_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISC,30,TRUE,FALSE,.,0,0,MISC_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,22887.12376
MISC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISC,30,TRUE,FALSE,.,0,0,MISC_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,22874.46755
MISC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISC,30,TRUE,FALSE,.,0,0,MISC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,518190.8219
MISC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISC,30,TRUE,FALSE,.,0,0,MISC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,518087.8729
MISE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISE,40,FALSE,FALSE,7.16,6,0,MISE_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISE,40,FALSE,FALSE,6.36,2,0,MISE_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISE,50,FALSE,FALSE,9.72,5,0,MISE_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISE_battery_moderate_0,Battery_*_Moderate,Electricity,MISE,15,FALSE,FALSE,.,0.15,0,MISE_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
MISE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISE,40,FALSE,TRUE,10.443,2.84,0,MISE_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
MISE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISE,50,FALSE,FALSE,9.72,5,0,MISE_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISE,40,FALSE,FALSE,6.36,2,0,MISE_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISE,30,TRUE,FALSE,.,0,0,MISE_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,2638.440006
MISE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISE,30,TRUE,FALSE,.,0,0,MISE_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,2628.348748
MISE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISE,30,TRUE,FALSE,.,0,0,MISE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,108195.0202
MISE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISE,30,TRUE,FALSE,.,0,0,MISE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,108036.6344
MISS_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISS,40,FALSE,FALSE,7.16,6,0,MISS_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISS_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISS,40,FALSE,FALSE,6.36,2,0,MISS_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISS_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISS,50,FALSE,FALSE,9.72,5,0,MISS_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISS_battery_moderate_0,Battery_*_Moderate,Electricity,MISS,15,FALSE,FALSE,.,0.15,0,MISS_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
MISS_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISS,40,FALSE,TRUE,10.443,2.84,0,MISS_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
MISS_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISS,50,FALSE,FALSE,9.72,5,0,MISS_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISS_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISS,40,FALSE,FALSE,6.36,2,0,MISS_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISS_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,13825.24873
MISS_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,13631.22002
MISS_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISS,30,TRUE,FALSE,.,0,0,MISS_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,122552.0072
MISS_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISS,30,TRUE,FALSE,.,0,0,MISS_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,122360.4748
MISS_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_offshorewind_class3_moderate_fixed_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,24593.75006
MISS_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_offshorewind_class3_moderate_fixed_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,24500.00005
MISS_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9369.999892
MISS_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,MISS,30,TRUE,FALSE,.,0,0,MISS_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9311.999891
MISW_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,MISW,40,FALSE,FALSE,7.16,6,0,MISW_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISW_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,MISW,40,FALSE,FALSE,6.36,2,0,MISW_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISW_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,MISW,50,FALSE,FALSE,9.72,5,0,MISW_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
MISW_battery_moderate_0,Battery_*_Moderate,Electricity,MISW,15,FALSE,FALSE,.,0.15,0,MISW_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
MISW_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,MISW,40,FALSE,TRUE,10.443,2.84,0,MISW_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
MISW_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,MISW,50,FALSE,FALSE,9.72,5,0,MISW_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISW_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,MISW,40,FALSE,FALSE,6.36,2,0,MISW_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
MISW_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,MISW,30,TRUE,FALSE,.,0,0,MISW_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,55867.7925
MISW_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,MISW,30,TRUE,FALSE,.,0,0,MISW_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,55850.68118
MISW_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,MISW,30,TRUE,FALSE,.,0,0,MISW_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,485013.8341
MISW_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,MISW,30,TRUE,FALSE,.,0,0,MISW_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,484942.7354
NWPP_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,NWPP,40,FALSE,FALSE,7.16,6,0,NWPP_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
NWPP_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,NWPP,40,FALSE,FALSE,6.36,2,0,NWPP_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
NWPP_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,NWPP,50,FALSE,FALSE,9.72,5,0,NWPP_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
NWPP_battery_moderate_0,Battery_*_Moderate,Electricity,NWPP,15,FALSE,FALSE,.,0.15,0,NWPP_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
NWPP_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,NWPP,40,FALSE,TRUE,10.443,2.84,0,NWPP_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
NWPP_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,NWPP,50,FALSE,FALSE,9.72,5,0,NWPP_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
NWPP_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,NWPP,40,FALSE,FALSE,6.36,2,0,NWPP_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
NWPP_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,35484.21
NWPP_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,35357.91754
NWPP_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,NWPP,30,TRUE,FALSE,.,0,0,NWPP_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,181604.2275
NWPP_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,NWPP,30,TRUE,FALSE,.,0,0,NWPP_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,181575.1117
NWPP_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_1_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,15497.88447
NWPP_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_1_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,15247.35456
NWPP_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,105085.9992
NWPP_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,NWPP,30,TRUE,FALSE,.,0,0,NWPP_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,105067.9989
NYCW_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,NYCW,40,FALSE,FALSE,7.16,6,0,NYCW_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
NYCW_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,NYCW,40,FALSE,FALSE,6.36,2,0,NYCW_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
NYCW_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,NYCW,50,FALSE,FALSE,9.72,5,0,NYCW_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
NYCW_battery_moderate_0,Battery_*_Moderate,Electricity,NYCW,15,FALSE,FALSE,.,0.15,0,NYCW_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
NYCW_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,NYCW,40,FALSE,TRUE,10.443,2.84,0,NYCW_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
